system,game_name,ch_name,id,size
nds,SD Gundam Sangoku Den - Brave Battle Warriors - Shin Militia Taisen (Japan),SD高达三国传-真三璃纱大战（日版）,NDS#5645,19.76MB
nds,"Sea Monsters - A Prehistoric Adventure (Europe) (En,Fr,De,Es,It)","与海怪同行-史前探险（欧版） (En,Fr,De,Es,It)",NDS#5646,3.67MB
nds,Sea Monsters - A Prehistoric Adventure (USA),与海怪同行-史前探险（美版）,NDS#5647,3.40MB
nds,"Sea Park Tycoon (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)","海洋公园大亨（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",NDS#5648,8.35MB
nds,"Sea Park Tycoon (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) (Rev 1)","海洋公园大亨（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) （修正版 1）",NDS#5649,8.35MB
nds,Sea Park Tycoon (USA),海洋公园大亨（美版）,NDS#5650,8.37MB
nds,Secret Egg Distribution 2011 (USA) (Wi-Fi Kiosk) (Save Data),,NDS#5651,95.12KB
nds,"Secret Files - Tunguska (Europe) (En,Fr,De,Es,It)","秘密档案-通古斯（欧版） (En,Fr,De,Es,It)",NDS#5652,45.30MB
nds,"Secret Files - Tunguska (USA) (En,Fr,De,Es,It)","秘密档案-通古斯（美版） (En,Fr,De,Es,It)",NDS#5653,45.30MB
nds,"Secret Files 2 - Puritas Cordis (Europe) (En,Fr,De,Es,It)","秘密档案 2（欧版） (En,Fr,De,Es,It)",NDS#5654,54.48MB
nds,"Secret Flirts - Make Everyone Fall For You! (Europe) (En,Fr,De,Es,It,Nl)","秘密调情（欧版） (En,Fr,De,Es,It,Nl)",NDS#5655,11.58MB
nds,Secret Key Distribution 2009 (USA) (Wi-Fi Kiosk) (Save Data),,NDS#5656,199.52KB
nds,"Secret Saturdays, The - Beasts of the 5th Sun (Europe) (En,Fr,De,Es,It)","秘密星期六-野兽与第五太阳（欧版） (En,Fr,De,Es,It)",NDS#5657,13.08MB
nds,"Secret Saturdays, The - Beasts of the 5th Sun (USA) (En,Fr,Es)","秘密星期六-野兽与第五太阳（美版） (En,Fr,Es)",NDS#5658,13.05MB
nds,Secret Story - Le Jeu Officiel de l'Emission (France) [b],秘密故事（法国版） [b],NDS#5659,2.48MB
nds,"Secrets of the Titanic 1912-2012 (Europe) (En,Fr)",,NDS#5660,12.80MB
nds,"SEGA Casino (Europe) (En,Fr,De,Es,It)","世嘉赌场（欧版） (En,Fr,De,Es,It)",NDS#5661,2.71MB
nds,"SEGA Casino (USA) (En,Fr,De,Es,It)","世嘉赌场（美版） (En,Fr,De,Es,It)",NDS#5662,2.71MB
nds,SEGA Presents - Touch Darts (Europe),世嘉触摸飞镖（欧版）,NDS#5663,2.13MB
nds,"SEGA Superstars Tennis (Europe) (En,Fr,De,Es,It)","世嘉超级巨星网球（欧版） (En,Fr,De,Es,It)",NDS#5664,37.94MB
nds,"SEGA Superstars Tennis (USA) (En,Fr,De,Es,It)","世嘉超级巨星网球（美版） (En,Fr,De,Es,It)",NDS#5665,37.96MB
nds,Seiken Densetsu - Heroes of Mana (Japan),圣剑传说-玛娜英雄（日版）,NDS#5666,38.86MB
nds,Seiken Densetsu DS - Children of Mana (Japan),圣剑传说DS-玛娜之子（日版）,NDS#5667,37.97MB
nds,Seitokai no Ichizon - DS Suru Seitokai (Japan),碧阳学园学生会议事录DS-学生会（日版）,NDS#5668,74.92MB
nds,Sekai Fushigi Hakken! DS - Densetsu no Hitoshi-kun Ningyou o Sagase! (Japan),发现世界的不可思议！DS 找出传说中的阿仁人偶吧！（日版）,NDS#5669,9.38MB
nds,Sekai no Gohan - Shaberu! DS Oryouri Navi (Japan),世界餐点解说-料理指导（日版）,NDS#5670,86.19MB
nds,Sekai no Hate made ItteQ! - Chinjuu Hunter Imoto no Daibouken (Japan),天涯海角四处跑!珍兽猎人伊本的大冒险（日版）,NDS#5671,20.85MB
nds,Sekai no Shougi (Japan),国际象棋（日版）,NDS#5672,16.52MB
nds,Sekai wa Atashi de Mawatteru (Japan),世界以我为中心（日版）,NDS#5673,19.34MB
nds,Sekaiju no Meikyuu (Japan),世界树迷宫（日版）,NDS#5674,7.13MB
nds,Sekaiju no Meikyuu II - Shoou no Seihai (Japan),世界树迷宫2-诸王的圣杯（日版）,NDS#5675,11.56MB
nds,Sekaiju no Meikyuu II - Shoou no Seihai (Japan) (Rev 1),世界树迷宫2-诸王的圣杯（日版） （修正版 1）,NDS#5676,11.57MB
nds,Sekaiju no Meikyuu III - Seikai no Raihousha (Japan),世界树迷宫3-星海的访客（日版）,NDS#5677,19.20MB
nds,Sekaishi DS (Japan),世界史DS（日版）,NDS#5678,7.05MB
nds,Sengoku Spirits - Gunshi Den (Japan),战国Spirits-军师传（日版）,NDS#5679,6.05MB
nds,Sengoku Spirits - Moushou Den (Japan),战国Spirits-猛将传（日版）,NDS#5680,6.24MB
nds,Sengoku Spirits - Shukun Den (Japan),战国Spirits-主君传（日版）,NDS#5681,6.10MB
nds,"Sesame Street - Elmo's Musical Monsterpiece (USA) (En,Es)",,NDS#5682,86.71MB
nds,"Sesame Street - Ready, Set, Grover! (Australia)","芝麻街-准备,设置,格罗弗（澳洲版）",NDS#5683,45.98MB
nds,"Sesame Street - Ready, Set, Grover! (Europe) (Es,Nl)","芝麻街-准备,设置,格罗弗（欧版） (Es,Nl)",NDS#5684,62.61MB
nds,"Settlement Colossus (Europe) (En,Fr,De,Nl)",,NDS#5685,9.68MB
nds,"Settlers, The (Europe) (En,Fr,De,Es,It)","工人物语（欧版） (En,Fr,De,Es,It)",NDS#5686,16.07MB
nds,"Settlers, The (Europe) (En,Fr,De,Es,It) (Rev 1)","工人物语（欧版） (En,Fr,De,Es,It) （修正版 1）",NDS#5687,16.04MB
nds,"Settlers, The (USA) (En,Fr,De,Es,It)","工人物语（美版） (En,Fr,De,Es,It)",NDS#5688,16.04MB
nds,Shaberu! DS Oryouri Navi (Japan),解说DS 料理指导（日版）,NDS#5689,42.45MB
nds,Shaberu! DS Oryouri Navi (Japan) (Rev 1),解说DS 料理指导（日版） （修正版 1）,NDS#5690,42.45MB
nds,Shaberu! DS Oryouri Navi - Marugoto Teikoku Hotel (Japan),会说话的DS食谱!帝国酒店的美味!～超一流大厨教你做家常菜～（日版）,NDS#5691,45.17MB
nds,Shakugan no Shana DS (Japan),灼眼的夏娜DS（日版）,NDS#5692,30.10MB
nds,Shamu's Deep Sea Adventures (Europe),海底世界：Shamu 的深海冒险（欧版）,NDS#5693,4.56MB
nds,Shamu's Deep Sea Adventures (USA),海底世界：Shamu 的深海冒险（美版）,NDS#5694,4.56MB
nds,Shane Watson's Power Play Cricket 2011 (Australia),沙恩沃森的板球2011（澳洲版）,NDS#5695,7.11MB
nds,Shanghai (Japan),上海（日版）,NDS#5696,3.09MB
nds,"Shaun the Sheep (Europe) (En,Ja,Fr,De,Es,It)","小羊肖恩（欧版） (En,Ja,Fr,De,Es,It)",NDS#5697,9.39MB
nds,"Shaun the Sheep (USA) (En,Ja,Fr,De,Es,It)","小羊肖恩（美版） (En,Ja,Fr,De,Es,It)",NDS#5698,9.39MB
nds,"Shaun the Sheep - Off His Head (Europe) (En,Fr,De,Es,It)","小羊肖恩（欧版） (En,Fr,De,Es,It)",NDS#5699,10.26MB
nds,"Shaun White Snowboarding (Europe) (En,Fr,De,Es,It)","肖恩怀特滑雪（欧版） (En,Fr,De,Es,It)",NDS#5700,10.62MB
nds,"Shaun White Snowboarding (USA) (En,Fr,Es)","肖恩怀特滑雪（美版） (En,Fr,Es)",NDS#5701,10.62MB
nds,"Shawn Johnson Gymnastics (USA) (En,Fr,Es)","肖恩约翰逊体操（美版） (En,Fr,Es)",NDS#5702,10.01MB
nds,"Shaymin Distribution 2009 (Europe) (En,Fr,De,Es,It) (Wi-Fi Kiosk) (Save Data)",,NDS#5703,210.23KB
nds,Shaymin-Regigigas Distribution 2009 (USA) (Wi-Fi Kiosk) (Save Data),,NDS#5704,200.01KB
nds,Shenyou Maliou DS (China) (iDS),神游马力欧DS（中国版） (iDS),NDS#5705,9.70MB
nds,Shepherd's Crossing 2 DS (USA),虚拟生活-山羊村DS（美版）,NDS#5706,4.69MB
nds,"Sherlock Holmes - The Mystery of the Mummy (USA) (En,Fr,Es)","福尔摩斯-木乃伊之谜（美版） (En,Fr,Es)",NDS#5707,53.49MB
nds,"Sherlock Holmes and the Mystery of Osborne House (USA) (En,Fr,Es)","福尔摩斯和神秘的奥斯本楼（美版） (En,Fr,Es)",NDS#5708,11.28MB
nds,"Sherlock Holmes DS - The Mystery of the Mummy (Europe) (En,Fr,De,Es,It)","夏洛克福尔摩斯 DS（欧版） (En,Fr,De,Es,It)",NDS#5709,53.59MB
nds,"Sherlock Holmes DS and the Mystery of Osborne House (Europe) (En,Fr,De,Es,It,Nl)","福尔摩斯和神秘的奥斯本楼（欧版） (En,Fr,De,Es,It,Nl)",NDS#5710,11.45MB
nds,Shibou Nenshou Keikaku - Yasetore!! DS (Japan),脂肪燃烧计划-瘦身训练 DS（日版）,NDS#5711,13.66MB
nds,Shichida Shiki Training - Unou Tanren Unotan DS - Shun Kan Shoubu! Handanryoku (Japan),七田氏右脑训练DS 瞬间决胜！判断力！（日版）,NDS#5712,5.65MB
nds,Shichida Shiki Training - Unou Tanren Unotan DS - Shun Kan Shoubu! Kiokuryoku (Japan),实战柏青嫂必胜法！北斗神拳（日版）,NDS#5713,5.64MB
nds,Shichida Shiki Training - Unou Tanren Unotan DS - Shun Kan Shoubu! Shuuchuuryoku (Japan),右脑锻炼DS（日版）,NDS#5714,5.68MB
nds,Shichidasik Unoedallyeon - Super Brain (Korea),七田式右脑锻炼-超级大脑（韩国版）,NDS#5715,5.33MB
nds,Shikaku Kentei DS (Japan),资格鉴定DS（日版）,NDS#5716,22.35MB
nds,"Shikakui Atama o Maruku Suru. DS - Joushiki, Nanmon no Shou (Japan)",头脑变灵活-DS常识难问之章（日版）,NDS#5717,2.55MB
nds,Shikakui Atama o Maruku Suru. DS - Kanji no Shou (Japan),头脑变灵活-DS汉字之章（日版）,NDS#5718,2.54MB
nds,Shikakui Atama o Maruku Suru. DS - Keisan no Shou (Japan),头脑变灵活-DS计算之章（日版）,NDS#5719,2.54MB
nds,Shin 'Noukyou' Iku (Japan) (NDSi Enhanced),,NDS#5720,67.72MB
nds,Shin chan - Aventuras de Cine! (Spain),蜡笔小新-戏院冒险（西班牙版）,NDS#5721,66.55MB
nds,Shin chan contra los Plastas! (Spain),蜡笔小新-黏土造型大变身（西班牙版）,NDS#5722,24.55MB
nds,Shin chan e i Colori Magici! (Italy),蜡笔小新DS-暴风呼唤的蜡笔涂鸦大作战（意大利版）,NDS#5723,16.47MB
nds,Shin chan Flipa en Colores! (Spain),蜡笔小新DS-呼唤暴风的蜡笔大作战（西班牙版）,NDS#5724,36.36MB
nds,Shin Hisui no Shizuku - Hiiro no Kakera 2 DS (Japan),真翡翠水滴-绯色碎片2DS（日版）,NDS#5725,360.96MB
nds,Shin Lucky Star Moe Drill - Tabidachi (Japan),,NDS#5726,66.48MB
nds,"Shin Maru Goukaku - Shikaku Dasshu! IT Passport Shiken, Kihon Jouhou Gijutsusha Shiken, Ouyou Jouhou Gijutsusha Shiken (Japan)",,NDS#5727,17.14MB
nds,Shin Megami Tensei - Devil Survivor (USA),女神异闻录-恶魔救世主（美版）,NDS#5728,45.25MB
nds,Shin Megami Tensei - Devil Survivor 2 (Europe),,NDS#5729,94.10MB
nds,Shin Megami Tensei - Devil Survivor 2 (USA),,NDS#5730,94.10MB
nds,Shin Megami Tensei - Strange Journey (Japan),真女神转生-奇幻旅程（日版）,NDS#5731,94.22MB
nds,Shin Megami Tensei - Strange Journey (USA),真女神转生-奇幻旅程（美版）,NDS#5732,93.73MB
nds,Shin Sangoku Musou DS - Fighter's Battle (Japan),真.三国无双DS-斗士之战（日版）,NDS#5733,34.18MB
nds,Shin Sengoku Tenka Touitsu - Gunyuu-tachi no Souran (Japan),真战国天下统一-群雄争乱（日版）,NDS#5734,38.71MB
nds,Shining Force Feather (Japan),光明力量-羽翼（日版）,NDS#5735,100.36MB
nds,"Shining Stars - Super Starcade (Europe) (En,Fr,De,Es,It)","闪亮之星-超级明星凯德（欧版） (En,Fr,De,Es,It)",NDS#5736,2.66MB
nds,Shining Stars - Super Starcade (USA),闪亮之星-超级明星凯德（美版）,NDS#5737,2.66MB
nds,Shinreigari - Ghost Hound DS (Japan),神灵狩DS（日版）,NDS#5738,152.53MB
nds,Shinri Kenkyuuka Yuki Yu Kanshuu - Mainichi Kokorobics - DS Therapy (Japan),心理专家有纪主编-每日心理分析 DS疗法（日版）,NDS#5739,13.94MB
nds,Shinseiki Evangelion - Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku (Japan),新世纪福音战士DS（日版）,NDS#5740,175.58MB
nds,"Shiny Dialga-Palkia-Giratina Distribution 2013 (Europe) (En,Fr,De,It) (Wi-Fi Kiosk) (Save Data)",,NDS#5741,95.87KB
nds,"Shiny Dialga-Palkia-Giratina Distribution 2013 (Europe) (En,Fr,Es,It) (Wi-Fi Kiosk) (Save Data)",,NDS#5742,95.84KB
nds,Shiny Dialga-Palkia-Giratina Distribution 2013 (USA) (Wi-Fi Kiosk) (Save Data),,NDS#5743,95.35KB
nds,Shion no Ou - The Flowers of Hard Blood (Japan),紫音之王（日版）,NDS#5744,12.95MB
nds,Shiseido Beauty Solution Kaihatsu Center Kanshuu - Project Beauty (Japan),资生堂美颜方案开发中心监修-美颜专案（日版）,NDS#5745,8.86MB
nds,Shoho kara Hajimeru - Otona no Eitango Renshuu (Japan),从初步学起成人英文单字练习（日版）,NDS#5746,9.46MB
nds,Shokugyou Taiken Adventure - 13-sai no Hello Work DS (Japan),13岁的职业介绍所DS（日版）,NDS#5747,98.81MB
nds,Shonen Magazine Comics Special Pack (Japan) (DSvision),,NDS#5748,30.11MB
nds,Shonen Sunday Comics Special Pack (Japan) (DSvision),,NDS#5749,47.19MB
nds,"Shorts (USA) (En,Fr)","短路（美版） (En,Fr)",NDS#5750,20.05MB
nds,Shougi World Champion - Gekisashi DS (Japan),将棋世界冠军-激指DS（日版）,NDS#5751,12.10MB
nds,Shoukou Shindan Training DS (Japan),,NDS#5752,4.37MB
nds,Shounen Kininden Tsumuji (Japan),少年鬼忍传-旋风（日版）,NDS#5753,74.30MB
nds,Shounen Sunday & Shounen Magazine - White Comic (Japan),少年Sunday & 少年Magazine 白色漫画（日版）,NDS#5754,56.66MB
nds,"Showtime Championship Boxing (Europe) (En,Fr,De,Es,It)","冠军拳击赛（欧版） (En,Fr,De,Es,It)",NDS#5755,7.59MB
nds,Showtime Championship Boxing (USA),冠军拳击赛（美版）,NDS#5756,7.48MB
nds,Shrek - E Vissero Felici e Contenti (Italy) (NDSi Enhanced),怪物史瑞克4（意大利版） (NDSi Enhanced),NDS#5757,36.46MB
nds,"Shrek - Forever After (Europe) (De,Es) (NDSi Enhanced)","史瑞克快乐4神仙（欧版） (De,Es) (NDSi Enhanced)",NDS#5758,42.22MB
nds,"Shrek - Forever After (Europe) (En,Fr) (NDSi Enhanced)","史瑞克快乐4神仙（欧版） (En,Fr) (NDSi Enhanced)",NDS#5759,41.60MB
nds,"Shrek - Forever After (Europe) (Nl,Sv) (NDSi Enhanced)","史瑞克快乐4神仙（欧版） (Nl,Sv) (NDSi Enhanced)",NDS#5760,41.88MB
nds,"Shrek - Forever After (USA) (En,Fr) (NDSi Enhanced)","史瑞克快乐4神仙（美版） (En,Fr) (NDSi Enhanced)",NDS#5761,41.60MB
nds,Shrek - Oger und Dresel (Germany),史莱克-怪物与驴子（德国版）,NDS#5762,24.32MB
nds,Shrek - Ogres & Dronkeys (Netherlands),史莱克-怪物与驴子（荷兰版）,NDS#5763,22.36MB
nds,Shrek - Ogres & Dronkeys (United Kingdom),史莱克-怪物与驴子(United Kingdom),NDS#5764,22.56MB
nds,Shrek - Ogres & Dronkeys (USA),史莱克-怪物与驴子（美版）,NDS#5765,22.56MB
nds,Shrek - Ogres et Dranons (France),史莱克-怪物与驴子（法国版）,NDS#5766,21.98MB
nds,Shrek - Ogritos y Drasnos (Spain),史莱克-怪物与驴子（西班牙版）,NDS#5767,22.37MB
nds,Shrek - Orchetti e Ciuchini (Italy),史莱克-怪物与驴子（意大利版）,NDS#5768,22.72MB
nds,"Shrek - Smash n' Crash Racing (Europe) (En,Fr,De,Es,It)","怪物史莱克赛车（欧版） (En,Fr,De,Es,It)",NDS#5769,33.66MB
nds,Shrek - Smash n' Crash Racing (USA),怪物史莱克赛车（美版）,NDS#5770,10.91MB
nds,"Shrek - Super Slam (Europe) (En,Fr,De,Es,It,Nl)","怪物史瑞克（欧版） (En,Fr,De,Es,It,Nl)",NDS#5771,12.04MB
nds,Shrek - Super Slam (USA),怪物史瑞克（美版）,NDS#5772,12.03MB
nds,Shrek de Derde (Netherlands),怪物史莱克3（荷兰版）,NDS#5773,17.10MB
nds,Shrek der Dritte (Germany),怪物史瑞克3（德国版）,NDS#5774,18.43MB
nds,Shrek le Troisieme (France),怪物史莱克3（法国版）,NDS#5775,17.20MB
nds,Shrek Tercero (Spain),怪物史莱克3（西班牙版）,NDS#5776,17.55MB
nds,Shrek Terzo (Italy),怪物史莱克3（意大利版）,NDS#5777,17.16MB
nds,Shrek the Third (Europe),怪物史莱克3（欧版）,NDS#5778,17.12MB
nds,Shrek the Third (USA),怪物史莱克3（美版）,NDS#5779,17.21MB
nds,"Shrek's Carnival Craze - Party Games (Europe) (En,Fr,De,Es,It,Nl)","史莱克的疯狂嘉年华（欧版） (En,Fr,De,Es,It,Nl)",NDS#5780,27.02MB
nds,"Shrek's Carnival Craze - Party Games (USA) (En,Fr)","史莱克的疯狂嘉年华（美版） (En,Fr)",NDS#5781,29.52MB
nds,Shugo Chara! - 3-tsu no Tamago to Koisuru Joker (Japan),守护甜心-三只彩蛋与恋爱王牌（日版）,NDS#5782,19.17MB
nds,Shugo Chara! - Amu no Nijiiro Chara Change (Japan),守护甜心!-亚梦的虹色形象换妆（日版）,NDS#5783,40.35MB
nds,Shugo Chara! - Nori Nori! CharanaRhythm (Japan),守护甜心-动感节奏（日版）,NDS#5784,71.39MB
nds,Shunkan Puzz Loop (Japan),瞬间解惑迷圈（日版）,NDS#5785,3.88MB
nds,Shuwa no Mori (Japan),手语之森（日版）,NDS#5786,13.02MB
nds,"Sid Meier's Civilization Revolution (Europe) (En,Fr,De,Es,It)","文明帝国-革命（欧版） (En,Fr,De,Es,It)",NDS#5787,19.36MB
nds,Sid Meier's Civilization Revolution (Japan),文明帝国-革命（日版）,NDS#5788,19.53MB
nds,"Sid Meier's Civilization Revolution (USA) (En,Fr,De,Es,It)","文明帝国-革命（美版） (En,Fr,De,Es,It)",NDS#5789,19.32MB
nds,Sideswiped (USA),边角撞击（美版）,NDS#5790,9.19MB
nds,"Sight Training - Enjoy Exercising and Relaxing Your Eyes (Europe) (En,Fr,De,Es,It)","DS眼力训练（欧版） (En,Fr,De,Es,It)",NDS#5791,9.25MB
nds,"Sight Training - Enjoy Exercising and Relaxing Your Eyes (Europe) (En,Fr,De,Es,It) (Demo) (Kiosk)","DS眼力训练（欧版） (En,Fr,De,Es,It) （演示版） （商店演示版）",NDS#5792,9.30MB
nds,"Sightseeing Puzzle - Echter Puzzlespass fuer Unterwegs (Europe) (En,Fr,De,Es,It)","益智拼图-美术画作（欧版） (En,Fr,De,Es,It)",NDS#5793,3.26MB
nds,Sigma Harmonics (Japan),西格玛和声（日版）,NDS#5794,101.82MB
nds,Signal (Japan),爱情讯号（日版）,NDS#5795,208.91MB
nds,Silke - Pixelines Lillesoester - Hoensefoedder og Guleroedder (Denmark),希可趣味游戏-公鸡和拼图(Denmark),NDS#5796,32.45MB
nds,"Silke - Pixelines Lillesoester - Syng, Leg og Laer (Denmark) [b]",希可趣味游戏-涂色(Denmark) [b],NDS#5797,30.54MB
nds,"Silly Bandz (USA) (En,Fr,Es)",,NDS#5798,2.42MB
nds,Silverlicious (USA),,NDS#5799,6.07MB
nds,"SimAnimals (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)","模拟动物（欧版） (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",NDS#5800,12.74MB
nds,"SimAnimals (Japan) (En,Ja)","模拟动物（日版） (En,Ja)",NDS#5801,12.74MB
nds,"SimAnimals (Korea) (En,Ko) [b]","模拟动物（韩国版） (En,Ko) [b]",NDS#5802,12.74MB
nds,"SimAnimals (USA) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)","模拟动物（美版） (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",NDS#5803,12.74MB
nds,"SimAnimals - Africa (Europe) (En,Ja,Fr,De,Nl,Pt)","模拟动物-非洲（欧版） (En,Ja,Fr,De,Nl,Pt)",NDS#5804,27.19MB
nds,"SimAnimals - Africa (Japan) (En,Ja)","模拟动物-非洲（日版） (En,Ja)",NDS#5805,27.19MB
nds,"SimAnimals - Africa (USA) (En,Ja,Fr,De,Nl,Pt)","模拟动物-非洲（美版） (En,Ja,Fr,De,Nl,Pt)",NDS#5806,27.19MB
nds,"SimCity - Creator (Europe) (En,Fr,De,Es,It,Nl)","模拟城市-建筑大师（欧版） (En,Fr,De,Es,It,Nl)",NDS#5807,7.76MB
nds,SimCity - Creator (Korea) [b],模拟城市-建筑大师（韩国版） [b],NDS#5808,5.28MB
nds,"SimCity - Creator (USA) (En,Fr,Es)","模拟城市-建筑大师（美版） (En,Fr,Es)",NDS#5809,6.30MB
nds,"SimCity DS (Europe) (En,Fr,De,Es,It,Nl)","模拟城市DS（欧版） (En,Fr,De,Es,It,Nl)",NDS#5810,5.14MB
nds,SimCity DS (Korea),模拟城市DS（韩国版）,NDS#5811,3.15MB
nds,"SimCity DS (USA) (En,Fr,De,Es,It,Nl)","模拟城市DS（美版） (En,Fr,De,Es,It,Nl)",NDS#5812,5.14MB
nds,SimCity DS - The Ultimate City Simulator (Japan),模拟城市DS（日版）,NDS#5813,3.33MB
nds,SimCity DS - The Ultimate City Simulator (Japan) (Rev 1),模拟城市DS（日版） （修正版 1）,NDS#5814,3.33MB
nds,SimCity DS 2 - Kodai kara Mirai e Tsuzuku Machi (Japan),模拟城市DS2-从古至今的城市（日版）,NDS#5815,4.80MB
nds,Simple DS Series Vol. 1 - The Mahjong (Japan),简单DS系列第1弹：麻将（日版）,NDS#5816,3.07MB
nds,Simple DS Series Vol. 10 - The Dokodemo Kanji Quiz (Japan),简单DS系列Vol.10-汉字鉴定（日版）,NDS#5817,3.30MB
nds,Simple DS Series Vol. 11 - Mou Ichido Kayoeru - The Otona no Shougakkou (Japan),简单DS系列11-大人的训练（日版）,NDS#5818,1.68MB
nds,Simple DS Series Vol. 12 - The Party Unou Quiz (Japan),简单DS系列12-右脑测试（日版）,NDS#5819,3.84MB
nds,Simple DS Series Vol. 13 - Ijoukishou o Tsuppashire - The Arashi no Drift Rally (Japan),"简单DS系列Vol.13-克服异常气象,暴风雨下的漂移拉力（日版）",NDS#5820,20.17MB
nds,Simple DS Series Vol. 14 - The Jidousha Kyoushuujo DS (Japan),简单DS系列Vol.14-THE自动车教习所（日版）,NDS#5821,2.55MB
nds,Simple DS Series Vol. 15 - The Kanshikikan 2 - Aratanaru Yattsu no Jiken o Touch Seyo (Japan),简单DS系列Vol.15-THE鉴识官2（日版）,NDS#5822,17.43MB
nds,Simple DS Series Vol. 15 - The Kanshikikan 2 - Aratanaru Yattsu no Jiken o Touch Seyo (Japan) (Rev 1),简单DS系列Vol.15-THE鉴识官2（日版） （修正版 1）,NDS#5823,17.43MB
nds,Simple DS Series Vol. 16 - The Sagasou Fushigi na Konchuu no Mori (Japan),Simple DS系列Vol.16 The 寻找不可思议的昆虫之森（日版）,NDS#5824,7.05MB
nds,Simple DS Series Vol. 17 - The Nezumi no Action Game - Mouse Town Roddy to Rita no Daibouken (Japan),简单DS系列17-The鼠国流浪记（日版）,NDS#5825,9.14MB
nds,Simple DS Series Vol. 18 - The Soukou Kihei Gun Ground (Japan),简单DS系列Vol.18 THE装甲机兵（日版）,NDS#5826,3.70MB
nds,Simple DS Series Vol. 19 - Yareba Dekiru! - The Micro Step Gijutsu de Oboeru Eitango (Japan),简单DS系列19-完全能做到!THE 用踏板技术记忆英语单词（日版）,NDS#5827,12.57MB
nds,Simple DS Series Vol. 2 - The Billiard (Japan) (Rev 1),简单DS系列第2弹：台球（日版） （修正版 1）,NDS#5828,1.60MB
nds,Simple DS Series Vol. 20 - The Senkan (Japan),简单DS系列Vol.20 THE 战舰（日版）,NDS#5829,9.66MB
nds,Simple DS Series Vol. 21 - The Hohei - Butai de Shutsugeki! Senjou no Inu-tachi (Japan),简单DS系列 Vol.21-THE 步兵～部队出击!战场之犬（日版）,NDS#5830,16.42MB
nds,Simple DS Series Vol. 22 - Age Age - The Zero-Yon Midnight (Japan),简单DS系列Vol.22-The 直线加速-深夜（日版）,NDS#5831,11.44MB
